URL,Description,Type
https://me6ikush.serveuser.com/,SAISON CARD,Phishing
https://www.paypalobjects.com/pch.php ,paypal,Not Phishing
https://www.ana.co.jp/en/us/info_maps/ ,Ana,Not Phishing
https://www.ana.co.jp/en/us/dessert/ ,Ana,Not Phishing
https://t65xdi.duckdns.org,Aeon bank,Phishing
https://rrrjuyhgf3.cfd/index.php?id=,Mitsui Sumitomo Bank Card,Phishing
https://apps-uuser433accepts.start.page/,Facebook,Phishing
http://solhebspmm.duckdns.org/,Apple ID,Phishing
https://www.paypalobjects.com/smarter.php ,paypal,Not Phishing
https://pub-ce4af074e91948a0b0d574607b80000c.r2.dev/aut.html?email=example@example.com,Microsoft,Phishing
https://pdefgr32.shop/,Sumitomo Mitsui Trust Bank,Phishing
https://www.beitunzhongxinxiaoxue.com/,Sumitomo Mitsui Trust Bank,Phishing
https://_.mail.m0thm.com/,Ekinet,Phishing
https://emv1.lxyabd.com/,Ekinet,Phishing
https://songll.cfd/index.php?id=,Amazon,Phishing
https://333gtrhrta.cfd/index.php?id=*,SAISON CARD,Phishing
https://bafybeicfcg7do2ao7wkhrgo33kr67ops7zclm6i3fsytu74zgbziusraie.ipfs.dweb.link/,BIGLOBE,Phishing
https://diroecti.smtib.jp.ivhai.com/login,Jibun bank,Phishing
https://shquey.com/,Epos card,Phishing
https://www.americanexpress.com/con/ , americanexpress,Not Phishing
https://coin-z.ink,GMO coin,Phishing
https://www.ana.co.jp/en/us/buylead/ ,Ana,Not Phishing
https://b582ada9114b30c367c1d2d16ccbf044.thebookofash.com/caonigeb582ada9114b30c367c1d2d16ccbf044,Amazon,Phishing
https://consumer-travel.americanexpress.com/international-airline-program , americanexpress,Not Phishing
https://www295.americanexpress.com/cards/home.do , americanexpress,Not Phishing
https://kuronekoyamato.co.jp.login.dongjiadc.cn/,Yamato Transport,Phishing
https://bfdjythjd.ezua.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.amaza-aouan-co-jp-adminica.cdcsymf.cn/,Amazon,Phishing
https://www.americanexpress.com/cooperation/ , americanexpress,Not Phishing
https://www.americanexpress.com/ccs/ , americanexpress,Not Phishing
https://zepnam.icu/,SAISON CARD,Phishing
https://qhrleybztgjarju.lzl285.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
https://www.kuronekoyamato.co.jp/en/ysearch/  ,Yamato Transport,Not Phishing
https://reviewaccont-spprt987489bm.pages.dev/,Facebook,Phishing
https://www.paypalobjects.com/steriley.txt ,paypal,Not Phishing
https://www.lichengwipes.com/,Sumitomo Mitsui Trust Bank,Phishing
https://www.kuronekoyamato.co.jp/en/zoom/  ,Yamato Transport,Not Phishing
https://www.americanexpress.com/buy-hydrocodone/ , americanexpress,Not Phishing
https://www.paypalobjects.com/thread_moved.php ,paypal,Not Phishing
https://www.paypalobjects.com/tenor.txt ,paypal,Not Phishing
https://wmzooe.icu/,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/ch07/ ,Ana,Not Phishing
https://saisonsasacsard.co.jp.juzhaowu.cn/,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/logo-getsomesoft/ ,Ana,Not Phishing
https://www.ana.co.jp/en/us/forumsfeat/ ,Ana,Not Phishing
https://ekicomjp.lloppl.com,Ekinet,Phishing
https://violation-pages.start.page/,Facebook,Phishing
https://buyer.alibaba.com/page/how_it_wroks.html,Alibaba,Not Phishing
https://www.paypalobjects.com/typemusic-page1.html ,paypal,Not Phishing
http://www.kuerenenkaycaseto.co.jp.hywzhs.cn/,Yamato Transport,Phishing
https://www1.mlcaed.co.jp.75ny4k.cfd/,MICARD,Phishing
https://www.paypalobjects.com/th_2c34b-esc.php ,paypal,Not Phishing
https://lu19sl.duckdns.org/,Aeon bank,Phishing
http://gzsem.cn/,SAISON CARD,Phishing
https://gxq12i.icu/,SAISON CARD,Phishing
https://kaffee-kiste.com/,Amazon,Phishing
https://my-tscubic-com.k78tgewgh.com/,Rakuten,Phishing
https://hbtrwge.cfd/index.php?info=2fc0ec4f24d6616c5f164d2689aed3c9,Mercari,Phishing
https://www.adobe.com/ap/ ,adobe,Not Phishing
https://www.adobe.com/support/usergroup/main.html ,adobe,Not Phishing
https://service.gamestop.fit/,Ministry of Internal Affairs and Communications,Phishing
https://vdsfhtjtfj.dnsrd.com/,SAISON CARD,Phishing
https://cherry-609d.hakeem1115.workers.dev/,Adobe,Phishing
https://www.paypalobjects.com/polyphonic_ringtones.php ,paypal,Not Phishing
https://www.adobe.com/etc/ ,adobe,Not Phishing
https://98962801.hologlass.co/,ETC,Phishing
https://silkrugs.com.cn/jp,TEPCO,Phishing
https://wrnvuowerv79.jungleheart.com,PayPay,Phishing
https://vokdbmd.cn/,Aplus,Phishing
https://777rebyic.cfd/index.php?info=d613bc662524fb2db6f0c6141514391b,Mercari,Phishing
https://www.kuronekoyamato.co.jp/en/zoneminder-1/  ,Yamato Transport,Not Phishing
https://glmvk3e.duckdns.org,Aeon bank,Phishing
https://www.kueronekayccetn.co.jp.ar50.cn/,Yamato Transport,Phishing
https://www.ana.co.jp/en/us/jun98/ ,Ana,Not Phishing
https://3t7g2zq8.duckdns.org,Aeon bank,Phishing
https://www.paypalobjects.com/todays_summary.php ,paypal,Not Phishing
https://fbbdr9.duckdns.org,Aeon bank,Phishing
https://www.paypalobjects.com/rf1.php ,paypal,Not Phishing
https://www.paypalobjects.com/technology.php ,paypal,Not Phishing
https://www.adobe.com/products/premiere/main.html ,adobe,Not Phishing
https://ppprn3.duckdns.org/,Aeon bank,Phishing
http://2p.ugrqs.com/,Apple ID,Phishing
https://japanpost-post.com/,Japan Post,Phishing
https://hedjj.cfd/,Amazon,Phishing
https://cfgxx.cfd/index.php?id=,Amazon,Phishing
https://www.paypalobjects.com/qsf.txt ,paypal,Not Phishing
https://www.ileiseovice.work.gd/,Adobe,Phishing
https://xdzqro.duckdns.org,Aeon bank,Phishing
https://coins-jp.com/,GMO coin,Phishing
https://kimdd.cfd/,Apple ID,Phishing
https://saicsonaceard.co.jp.zgybs.com.cn/,SAISON CARD,Phishing
https://rz6z1y.xyz/,Yamato Transport,Phishing
http://www.kueroneakayaasetn.co.jp.hywzhs.cn/,Yamato Transport,Phishing
https://hfjianzhu.com.cn/,Apple ID,Phishing
https://bittt.xyz/,Amazon,Phishing
https://ingjj.cfd/,Amazon,Phishing
https://hmvaxvv.duckdns.org,Aeon bank,Phishing
https://fewhdfhdf.sexidude.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/vampire.html ,paypal,Not Phishing
https://3vi8zn.duckdns.org/,Aeon bank,Phishing
https://annaz0n.bygdm.top/,Amazon,Phishing
https://vsr9in.xyz/,Amazon,Phishing
https://eakeint.icu/,Ekinet,Phishing
https://www.etc.userinformation.ghershouche.com/a3IwMDY1P3,ETC,Phishing
https://tukmoeg.duckdns.org,Aeon bank,Phishing
https://776neruvonrtuov.cfd/,Amazon,Phishing
https://bf8166655abf1ff2b21f36081df8587e.caonimamajap.com/aeon.co.jp/,AEON card,Phishing
https://www.paypalobjects.com/profile.html ,paypal,Not Phishing
https://priyoshopretail.com/contact-us/,Priyoshop,Not Phishing
http://fbawvriebz.duckdns.org/,Apple ID,Phishing
https://www.ana.co.jp/en/us/bullet_menu/ ,Ana,Not Phishing
http://jf8wahtiawodoa.com/,Amazon,Phishing
https://hgtrhsdfs654.2waky.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/t1267.html ,paypal,Not Phishing
https://iqqbknk.cn/,Mitsui Sumitomo Bank Card,Phishing
https://www-etuloadcardup-qrvel.linkpc.net/msidecrt.php?sinvu7yfte=*,ETC,Phishing
https://2rm3p66.duckdns.org,Aeon bank,Phishing
https://r5tcc.cfd/,Amazon,Phishing
https://www.kuronekoyamato.co.jp/en/warenkorb/  ,Yamato Transport,Not Phishing
https://www.kuronekoyamato.co.jp/en/wheels/  ,Yamato Transport,Not Phishing
https://wcenuiwec79.cleansite.us/index.php?id=*,Apple ID,Phishing
https://444gdafsa.cfd/index.php?id=*,softbank,Phishing
https://denisute4.cyou/oliviai22.php,Mizuho Bank,Phishing
https://lens-shop24.com/,Amazon,Phishing
https://830cvxsg.cfd/index.php?id=,Amazon,Phishing
https://sajq70.cc/?id=,Amazon,Phishing
https://mail.sheensunma.com/,Ekinet,Phishing
https://www.kueraoessnsnaosaskycsasacmenosto.co.jp.kai666888.top/,Yamato Transport,Phishing
https://et9947.click/deposit/cibc/ah84d03kds3d0z83zml ,CBIC,Phishing
https://wcaww.cfd/,Amazon,Phishing
https://8221jythd.cfd/index.php?id=,Apple ID,Phishing
https://vqw946.com/,Amazon,Phishing
http://z-4cov.uvusb.com/,Apple ID,Phishing
https://mkpkwtqyvqlyxk.wsc562.com/jp.html,Mitsui Sumitomo Bank Card,Phishing
https://www.ana.co.jp/en/us/blue_right/ ,Ana,Not Phishing
https://www.paypalobjects.com/switchlan_large.html ,paypal,Not Phishing
https://eposhelp.info/,Epos card,Phishing
https://zgpw7u.duckdns.org,Aeon bank,Phishing
https://cu38p10.asia/index.php?id=*,Apple ID,Phishing
https://k15668.duckdns.org,Aeon bank,Phishing
https://www.paypalobjects.com/responder.txt ,paypal,Not Phishing
https://www.americanexpress.com/colophon_css/ , americanexpress,Not Phishing
https://_.s1.gnxpabt.cn/,SAISON CARD,Phishing
http://www.kuerenakaycnato.co.jp.wk178.cn/,Yamato Transport,Phishing
https://papasphoto.com/jp,AEON card,Phishing
https://jigqzkstdmxru13.life/,Sumitomo Mitsui Trust Bank,Phishing
https://000yy.xyz/index.php?id=,Amazon,Phishing
https://www.kuronekoyamato.co.jp/en/virginia/  ,Yamato Transport,Not Phishing
https://vgergdafa.almostmy.com/,SAISON CARD,Phishing
https://gxedwv.serveuser.com/,Mercari,Phishing
https://cvmxi2.cfd/,SAISON CARD,Phishing
https://222htrjt.cfd/,Amazon,Phishing
https://www.paypalobjects.com/seclab.php ,paypal,Not Phishing
https://meoviaray41.pics/drakeuo49.php,Sumitomo Mitsui Trust Bank,Phishing
https://www.adobe.com/support/usergroup/main.html ,adobe,Not Phishing
https://www.americanexpress.com/crypto-gram/ , americanexpress,Not Phishing
https://paypal-supportid33.duckdns.org/,Netflix,Phishing
https://www.clinweful.one/,Ekinet,Phishing
https://7ik6hj6.duckdns.org,Aeon bank,Phishing
https://atlasrecording.com/,Yamato Transport,Phishing
https://emmnn.cfd/,Amazon,Phishing
https://www.paypalobjects.com/tt0443453.html ,paypal,Not Phishing
https://btuimm.icu/,SAISON CARD,Phishing
https://ewgfdhdf.youdontcare.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/uplarticle.txt ,paypal,Not Phishing
https://_.s1.odmxlzd.cn/,SAISON CARD,Phishing
https://www.etc.userinformation.liebesmagie24.com/a3IwMDY1P3,ETC,Phishing
https://baifewgdh.cfd/,Amazon,Phishing
https://wweovfdd.cfd/,Amazon,Phishing
https://htrjdhsdg.mrbasic.com/,SAISON CARD,Phishing
http://lkhiftsqnk.duckdns.org/,Apple ID,Phishing
https://ctfight.com/,Resona Bank,Phishing
https://dewgfregfsa.onedumb.com/,Epos card,Phishing
https://fr5nn.cfd/index.php?info=98b240c3421a7ed07c1cd92abb0ef88e,SAISON CARD,Phishing
https://771ghjiop.cfd/,Amazon,Phishing
https://entry-cgi_auth-webmail_biglobe-bins-64be0620b191b.belizedirectory.bz/auth_index-rui_sso-mail_apis/,BIGLOBE,Phishing
http://flowcode.com/p/0NUbmKDdM?fc=0,BIGLOBE,Phishing
https://www.ana.co.jp/en/us/iha/ ,Ana,Not Phishing
https://www.paypalobjects.com/sysmgmt.php ,paypal,Not Phishing
https://www.kuronekoyamato.co.jp/en/vice/  ,Yamato Transport,Not Phishing
https://www.ana.co.jp/en/us/eagles/ ,Ana,Not Phishing
https://www.kuronekoyamato.co.jp/en/utopia/  ,Yamato Transport,Not Phishing
https://www.paypalobjects.com/unsupported.html ,paypal,Not Phishing
https://online.americanexpress.com/myca/accountprofile/us/view.do?request_type=authreg_home , americanexpress,Not Phishing
https://iuordj56j.jkub.com/,SAISON CARD,Phishing
https://good591.cn/index.php?info=,Mitsui Sumitomo Bank Card,Phishing
https://jjlighting.cn/,Apple ID,Phishing
http://23qss.cfd/,Amazon,Phishing
https://9bvuc7.cfd/,SAISON CARD,Phishing
https://www.nhkplus.or.login.1235522.com/?9N7ah82jUS9m8h8=*,NHK,Phishing
https://tldmuv.xyz/,Yamato Transport,Phishing
https://ww92pv771.duckdns.org,Aeon bank,Phishing
https://www.aiarrrg.cn/,American Express,Phishing
https://cdsafdhgj.ygto.com/,Epos card,Phishing
http://www.kueronekayaeotn.co.jp.xiao8i.cn/,Yamato Transport,Phishing
https://www.dazubi.cn/,SAISON CARD,Phishing
https://e5goce.xyz/,Viewcard,Phishing
https://www.paypalobjects.com/studyinscarlet.php ,paypal,Not Phishing
https://www.paypalobjects.com/privacypiracy.txt ,paypal,Not Phishing
https://wnuerovew78r9v.otzo.com/,SAISON CARD,Phishing
http://yuqmixvrrn.duckdns.org/ja/main,Apple ID,Phishing
https://rty.asfiho.com/cncnjp,AEON card,Phishing
https://4f6d11a5051fd8c870567a09714b9e55.bsdmobi.cn/caonige,Amazon,Phishing
https://ameiq.cn/?info=343625435061417881,SAISON CARD,Phishing
https://ewnurovewr79v.organiccrap.com/,softbank,Phishing
http://ykttrccazz.duckdns.org/,Apple ID,Phishing
https://s1.yichengbj.com/,Ekinet,Phishing
https://tuoii.cfd/,Amazon,Phishing
https://www.ana.co.jp/en/us/ignorant/ ,Ana,Not Phishing
https://cxgxcgxcg.shop/dogs3.php,Amazon,Phishing
https://hgtehdfa.misecure.com/,Mitsui Sumitomo Bank Card,Phishing
https://gfdstjw34yj.dns05.com/,SAISON CARD,Phishing
https://sawdfd.icu/,JCB,Phishing
https://www209.americanexpress.com/merchant/services/en_US/accept-credit-cards?extlink=va-mer-accept , americanexpress,Not Phishing
https://www.paypalobjects.com/server-updates.txt ,paypal,Not Phishing
https://www.kuronekoyamato.co.jp/en/v4/  ,Yamato Transport,Not Phishing
http://7u8ss.xyz/,Amazon,Phishing
https://t43w543.itemdb.com/,TS CUBIC CARD_MY TS3,Phishing
https://bayape334.duckdns.org,Aeon bank,Phishing
https://freematurez.com/index.php?id=,Apple ID,Phishing
https://www.ana.co.jp/en/us/fpw/ ,Ana,Not Phishing
https://plm.asfiho.com/cncnjp,AEON card,Phishing
https://www.kuronekoyamato.co.jp.login.wanglaoba.cn/,Yamato Transport,Phishing
https://ddgfdgtrt.weebly.com/,BIGLOBE,Phishing
https://www.kuronekoyamato.co.jp/en/voting/  ,Yamato Transport,Not Phishing
https://www.americanexpress.com/cmp_logo/ , americanexpress,Not Phishing
https://xaomoi42.com/,Amazon,Phishing
https://www.paypalobjects.com/sipka.txt ,paypal,Not Phishing
http://cdseoer.cn/,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/gaypics/ ,Ana,Not Phishing
https://www.kuronekoyamato.co.jp/en/ver/  ,Yamato Transport,Not Phishing
https://333htrfds.cfd/,Amazon,Phishing
https://vrtwec34.dns2.us/index.php?id=*,SAISON CARD,Phishing
https://ewhtrgds.mrface.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.ana.co.jp/en/us/civil/ ,Ana,Not Phishing
https://www.kuronekoyamato.co.jp/en/virusinfo/  ,Yamato Transport,Not Phishing
https://www.ana.co.jp/en/us/eresources/ ,Ana,Not Phishing
https://776nwrv.cfd/,Amazon,Phishing
https://vrwec34.freetcp.com/,SAISON CARD,Phishing
https://amirdobos.com/,Amazon,Phishing
https://www.ana.co.jp/en/us/honors/ ,Ana,Not Phishing
https://6c0nz0q7z.duckdns.org,Aeon bank,Phishing
https://c4v70r2.duckdns.org,Aeon bank,Phishing
https://scso6ve.cc/index.php?id=,Apple ID,Phishing
https://wcnuec79wec.jungleheart.com/,Mercari,Phishing
https://666cxzwq.cfd/index.php?id=*,Apple ID,Phishing
https://www.americanexpress.com/burnout/ , americanexpress,Not Phishing
https://pagxh6omfffhnsefa16ab.icu/facai668888.php,Amazon,Phishing
https://www.kueraoessnsnaosaskycsasacmenosto.co.jp.keepstly.top/,Yamato Transport,Phishing
https://emv1.uopyvej.cn/,SAISON CARD,Phishing
https://vnhresg.top/,Amazon,Phishing
https://www.plus.nhk-jp-plus-nhk-jp.743jw5.cfd/,NHK,Phishing
http://z-m1f.dcyti.com/,Apple ID,Phishing
https://gzdea.cn/,Apple ID,Phishing
https://www.lr348.com,Ekinet,Phishing
https://www.ana.co.jp/en/us/csco/ ,Ana,Not Phishing
https://www.veweise.one/YWJjZDAwMDU3P3J1YmVlZG9nQGFtYmVyLnBsYWxhLm9yLmpw,Ekinet,Phishing
https://s9fd9sh.duckdns.org,Aeon bank,Phishing
https://www.ana.co.jp/en/us/img_2695/ ,Ana,Not Phishing
http://meokk.cfd/index.php?id=,Amazon,Phishing
https://www.etc.userinformation.crimea-reisen.com/a3IwMDY1P3,ETC,Phishing
https://797eeb272d8cfe9ee06ef3547f61d2f8.caonimamajap.com/aeon.co.jp/,AEON card,Phishing
http://dkcbazywuu.duckdns.org/,Apple ID,Phishing
https://wbecywe6c9.instanthq.com/,SAISON CARD,Phishing
http://ruvla4m.duckdns.org/,softbank,Phishing
https://www.kuerennkaycaeto.co.jp.gl159.cn/,Yamato Transport,Phishing
https://www.etc.login.cryptokangare.com/L9Vua78zb39M71h.php?pa90A92na1g4S=GPGFmSqKqXOA,ETC,Phishing
http://nkol.g6.cz/nitroseusonlinnow/nitroseusonlinnow/BigB.htm,BIGLOBE,Phishing
https://www.paypalobjects.com/register.txt ,paypal,Not Phishing
https://www.paypalobjects.com/screensh.txt ,paypal,Not Phishing
https://dwqghtrefsa.jungleheart.com/,SAISON CARD,Phishing
https://bgmhh.cfd/,Amazon,Phishing
https://biglobe9.godaddysites.com/,BIGLOBE,Phishing
https://www.anazom.userinformation.cherrydisk.com/a3IwMDY1P3,Amazon,Phishing
https://0shq0s32m.duckdns.org,Aeon bank,Phishing
https://333gdsgds.cfd/,Amazon,Phishing
https://vrnueov79vre.yourtrap.com/,Mercari,Phishing
https://0439eac33ba055e24d24b2e3596ef7fe.whxst.cn/caonige,Amazon,Phishing
https://21d505ryo.duckdns.org,Aeon bank,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vQq516euEaEixc_HTWgMVha0P-hgSROgSWpGxhRUiA2AVLZICjHi_xw5eNwNdeMGEMNdTax41l6bYgn/pub?start=false&loop=false&delayms=3000&slide=id.p,BIGLOBE,Phishing
https://entry_cgi_auth-mail-biglobe-bin-64768eeb20745.gimtoman.com/auth-index_api_sso_webmail-rui/,BIGLOBE,Phishing
http://7l1.deump.com/,Apple ID,Phishing
http://z-139f.ncoht.com/,Apple ID,Phishing
https://nail.idaeaston.com/,AEON card,Phishing
http://www2.miracrd.co.jp.z9771.cn/,MICARD,Phishing
https://kddi-uiahdk.com/,au,Phishing
https://_.s1.qiyym.com/,Ekinet,Phishing
https://jr58lwu.duckdns.org,Aeon bank,Phishing
https://www.ana.co.jp/en/us/computer_screen/ ,Ana,Not Phishing
http://www2.miread.co.jp.gm5166.cn/,MICARD,Phishing
https://www.paypalobjects.com/swc-html.txt ,paypal,Not Phishing
https://www.paypalobjects.com/warriorsofthenet2_small.php ,paypal,Not Phishing
https://gbvrr.cfd/,Amazon,Phishing
https://2m832m.icu/,SAISON CARD,Phishing
https://ujiuy.cc/,Mitsui Sumitomo Bank Card,Phishing
https://fhtygfda.25u.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.ana.co.jp/en/us/formulaone/ ,Ana,Not Phishing
https://www.kueresasaskaycsato.co.jp.0437gq.cn/,Yamato Transport,Phishing
https://u78ww.cfd/index.php?id=,Epos card,Phishing
https://www.paypalobjects.com/richtlinien.txt ,paypal,Not Phishing
https://dwqwdsadsa.serveusers.com/,SAISON CARD,Phishing
http://z-fy48.rpxpb.com/,Apple ID,Phishing
https://fast-faster.mefound.com/,Amazon,Phishing
https://www.ana.co.jp/en/us/church/ ,Ana,Not Phishing
https://www.adobe.com/si/ ,adobe,Not Phishing
https://mvpb0g.duckdns.org,Aeon bank,Phishing
https://wyhdfgs535.dnset.com/,TS CUBIC CARD_MY TS3,Phishing
https://kueroneakayacetn.co.jp.cafegg.cn/,Yamato Transport,Phishing
https://www.umppjwf.cn,SAISON CARD,Phishing
https://www.paypalobjects.com/symlink.html ,paypal,Not Phishing
https://oxseqd.cfd/,SAISON CARD,Phishing
https://eunigva66ehdcu5gsef88.icu/berich0709.php/,Amazon,Phishing
https://priyoshopretail.com/blogs/,Priyoshop,Not Phishing
https://b3tn8l.duckdns.org/,Aeon bank,Phishing
https://dwqgregs.onedumb.com/,SAISON CARD,Phishing
https://yetgwefwe.dns04.com/,Epos card,Phishing
https://dawnsmed29.top/nahum.php,Sumitomo Mitsui Trust Bank,Phishing
https://csjonspngnszfs.com/,Amazon,Phishing
https://www.ana.co.jp/en/us/go_menu/ ,Ana,Not Phishing
https://www.ana.co.jp/en/us/cge-13/ ,Ana,Not Phishing
https://pb8isa.vizvaz.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/story.html ,paypal,Not Phishing
https://777ff.cfd/index.php/?id=,Amazon,Phishing
https://eeehythsda.cfd/index.php?id=,SAISON CARD,Phishing
https://dondugoat.com/m2msn.office.edu/365Validation/index.php,Microsoft,Phishing
https://1w2yy.cfd/,Amazon,Phishing
https://lovscr.duckdns.org,Aeon bank,Phishing
https://yyyjuyhfdgs.cfd/index.php?id=*,SAISON CARD,Phishing
https://www.paypalobjects.com/sles.php ,paypal,Not Phishing
https://355335.cc/index.php?id=,Apple ID,Phishing
https://smbscards.support-update-service.workers.dev/,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/press_media.html ,paypal,Not Phishing
https://www.americanexpress.com/clinics/ , americanexpress,Not Phishing
https://niabb.cfd/index.php?id=,Epos card,Phishing
https://www1.mlcaed.co.jp.aiflul.cfd/,MICARD,Phishing
https://ervnueorvbtrerb.onedumb.com/index.php?info=,Epos card,Phishing
https://www.login.nhkplus.tvquotedb.com/a3IwMDY1P3,NHK,Phishing
https://www.gtrhfgsd.25u.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.ana-air-club.com/?cookies=skyweb-09283741190,ANA,Phishing
https://treuwsg.dns05.com/,SAISON CARD,Phishing
